"lambdaA","kN","kA","c","mu","sigma","P0","fit","con","model","epsilon","frac","index"
0,-2.33427361648875,-1.27378536941372,-20.1072363835986,1.60322668692224,0.463652995059183,3.27723067410735,1.552854414766,0,"reduced",0.25,0.8,1
0,-2.36089254311525,-1.26936945456804,-21.2658181475555,1.35867388420261,0.287591157445476,3.07246726216508,1.53301938519915,0,"reduced",0.25,0.8,2
0,-2.3700824798589,-1.26732549573206,-29.1144030130375,1.2814025465941,0.193156120696437,2.98055033624072,1.51781906339304,0,"reduced",0.25,0.8,3
0,-2.36539364565801,-1.27353789475942,-19.9975137948537,1.25220866825039,0.131606083444509,2.9304395998082,1.50679030057905,0,"reduced",0.25,0.8,4
0,-2.36066566707325,-1.27816216919474,-16.8771046489524,1.22201666560772,0.0710446116556357,2.87990927543664,1.49573427760979,0,"reduced",0.25,0.8,5
0,-2.35411288072432,-1.27412286182117,-14.2867347222901,1.14714677583567,-0.0290447030783141,2.77747452241571,1.48983820405247,0,"reduced",0.25,0.8,6
0,-2.34932009010459,-1.26896004612674,-110.813086784212,1.12994472520082,-0.0777335221730895,2.7395047838131,1.48898828048449,0,"reduced",0.25,0.8,7
0,-2.34462692696592,-1.26390465667487,-11.732043722334,1.11695997656788,-0.120987745296098,2.7074594262191,1.48773206120445,0,"reduced",0.25,0.8,8
0,-2.34028972408367,-1.25908403863651,-16.2260305547266,1.10473045872935,-0.161609073652849,2.67756633456977,1.48663144278137,0,"reduced",0.25,0.8,9
0,-2.3356683516764,-1.25421538686349,-56.4581716521752,1.09866568895535,-0.19584054080635,2.65569465410777,1.48449334563247,0,"reduced",0.25,0.8,10
0,-2.33131508858704,-1.2500075234498,-19.0274784649677,1.09318412873304,-0.227803798514364,2.63584605492365,1.48258442534017,0,"reduced",0.25,0.8,11
0,-2.32717229235251,-1.24494984068934,-23.6902469034881,1.08957411368883,-0.25655708908156,2.61947338175675,1.48045384200604,0,"reduced",0.25,0.8,12
0,-2.32284710982062,-1.24051871950422,-29.4300736520627,1.08426519634323,-0.286148292039781,2.60143046887711,1.47777089077497,0,"reduced",0.25,0.8,13
0,-2.32151998410599,-1.23599326433322,-12.7966101469188,1.09450429729055,-0.297951185713348,2.60653391080633,1.47776263872757,0,"reduced",0.25,0.8,14
0,-2.32400247702434,-1.23281322977686,-23.1435618605613,1.06790112818772,-0.341648594286694,2.56383201810857,1.48184093585877,0,"reduced",0.25,0.8,15
0,-2.32585363976231,-1.22921148136063,-24.987798000204,1.03891729728698,-0.388333897035621,2.51635292831616,1.48593373970571,0,"reduced",0.25,0.8,16
0,-2.33111701715441,-1.22592646114548,-12.8257450986851,1.02140358693703,-0.424185181175136,2.4841500471075,1.49006603855162,0,"reduced",0.25,0.8,17
0,-2.33798490341319,-1.22283791601578,-11.6329178508364,1.00983941463989,-0.453629674217768,2.46036634574048,1.49427483691973,0,"reduced",0.25,0.8,18
0,-2.34468705881676,-1.21923027045222,-242.287655275131,1.0006354524261,-0.48026370763479,2.44005068161804,1.49806028680816,0,"reduced",0.25,0.8,19
0,-2.35017111554393,-1.21639446973388,-12.6121691787199,0.992099324876158,-0.505857515017075,2.42073702645364,1.50134991364821,0,"reduced",0.25,0.8,20
0,-2.35557473861266,-1.21356291651271,-13.7724495767791,0.985340223712952,-0.529112393495109,2.40423308130087,1.50434768723974,0,"reduced",0.25,0.8,21
0,-2.36280298684853,-1.21389632032813,-11.031335465966,0.982563227800753,-0.547473056464648,2.39426804264268,1.50705079005642,0,"reduced",0.25,0.8,22
0,-2.36404195778526,-1.20727808925817,-9.38896375833933,0.973732952726551,-0.572487239072582,2.37451777304177,1.50919340813835,0,"reduced",0.25,0.8,23
0,-2.36745235027075,-1.2038282171537,-10.187248478595,0.968889526128799,-0.592573533597915,2.36133663515059,1.51111302140975,0,"reduced",0.25,0.8,24
0,-2.36644271825715,-1.20146113649044,-19.7154719293602,0.965234131480315,-0.610912646129426,2.35026112416277,1.51381758232609,0,"reduced",0.25,0.8,25
0,-2.36517663282101,-1.19828772860279,-11.9027715328406,0.961452729247874,-0.629076456737181,2.33909342664967,1.51624352235567,0,"reduced",0.25,0.8,26
0,-2.36439167988447,-1.19514637560107,-11.4917857254283,0.958114612048748,-0.646388466711873,2.32878623341705,1.51852401589358,0,"reduced",0.25,0.8,27
0,-2.36268216179056,-1.19252375245796,-7.77883933731372,0.955213818118641,-0.662790077932025,2.31945453038222,1.52059450840762,0,"reduced",0.25,0.8,28
0,-2.36123459434317,-1.19258714579532,-9.05917404875042,0.955204759031146,-0.675435906642913,2.31523469821978,1.52207566764723,0,"reduced",0.25,0.8,29
0,-2.35798831016976,-1.20895841351225,-18.232385138239,0.968092210997243,-0.671813581786453,2.33427460617294,1.52342868197678,0,"reduced",0.25,0.8,30
0,-2.35600102804662,-1.2137284750221,-12.9804380535779,0.971943798380252,-0.679053994756869,2.33755879928007,1.52378448159911,0,"reduced",0.25,0.8,31
0,-2.35505101856146,-1.20993111402942,-10.1765473827901,0.969025295495617,-0.694244277275778,2.3289756287441,1.52389392770898,0,"reduced",0.25,0.8,32
0,-2.35434600218421,-1.20441682071284,-40.2147553047019,0.96504256593959,-0.710508639276721,2.31848973060526,1.52402145612881,0,"reduced",0.25,0.8,33
0,-2.35349072916562,-1.20094606326633,-10.5302344088342,0.962709981022538,-0.724476681363162,2.3110911815301,1.5240183687067,0,"reduced",0.25,0.8,34
0,-2.3526296745444,-1.19721571998201,-26.5648063378085,0.960593502510062,-0.738039771021767,2.30409587467992,1.52381964169979,0,"reduced",0.25,0.8,35
0,-2.35163393224641,-1.19545310950012,-9.82055397910806,0.959992401191623,-0.74945294139768,2.30004413198002,1.52328472847437,0,"reduced",0.25,0.8,36
0,-2.35085898135728,-1.19187195058109,-7.90530496805054,0.957972353456882,-0.762391596747579,2.29348071762203,1.52325049052118,0,"reduced",0.25,0.8,37
0,-2.35019695212173,-1.18807412503486,-8.36501336071911,0.956171008185213,-0.774902073162004,2.28728160826642,1.52267708701533,0,"reduced",0.25,0.8,38
0,-2.34952058386598,-1.18547307548183,-13.0376045991593,0.955139690442837,-0.786251884048154,2.28264302920177,1.52201100166395,0,"reduced",0.25,0.8,39
0,-2.34892217621999,-1.181741492121,-33.6514914139684,0.953429027717589,-0.798170852781235,2.27682477722602,1.52158351427851,0,"reduced",0.25,0.8,40
0,-2.34814491547871,-1.17901817542447,-12.6157624426122,0.952834401522206,-0.80868604747385,2.27313458553426,1.5206500659828,0,"reduced",0.25,0.8,41
0,-2.36727097732134,-1.18396485765143,-10.3755152273447,0.957430023277598,-0.812143314271669,2.27984396924601,1.52053042195994,0,"reduced",0.25,0.8,42
0,-2.34940346888054,-1.17386647318482,-16.7371512786981,0.951549635383866,-0.829071292612369,2.26591359377198,1.51927309314114,0,"reduced",0.25,0.8,43
0,-2.3872660120671,-1.18693880200813,-8.62680975041591,0.962356390607147,-0.824276824418581,2.28521017038606,1.5182379353037,0,"reduced",0.25,0.8,44
0,-2.38582098339636,-1.18460598145896,-8.18522909999922,0.960911663743929,-0.834950430764062,2.2803774854765,1.51696348768065,0,"reduced",0.25,0.8,45
0,-2.38125002782672,-1.17907390452328,-16.2897337742684,0.959026431262506,-0.846101309559342,2.27466795349878,1.5155905549492,0,"reduced",0.25,0.8,46
0,-2.36250847540961,-1.16797559705328,-9.70796434438653,0.952900741685954,-0.862675818191412,2.2602732916127,1.5154726287581,0,"reduced",0.25,0.8,47
0,-2.34836221804526,-1.158369356575,-11.1275023405335,0.948290785887996,-0.877216414262626,2.24889073458353,1.51629902128887,0,"reduced",0.25,0.8,48
0,-2.35338726980301,-1.15369435492598,-9.81490353841542,0.949324923073474,-0.884152722097857,2.2491429939956,1.51825930641668,0,"reduced",0.25,0.8,49
0,-2.35827983855679,-1.14954090545264,-16.5604100879916,0.950418540618586,-0.890882871179922,2.24959695597384,1.51983871040509,0,"reduced",0.25,0.8,50
