"lambdaA","kN","kA","c","mu","sigma","P0","fit","con","model","epsilon","frac","index"
-0.00104890855516675,-2.32991412137116,-1.27173256346418,-14.1749849149679,1.80997384216869,0.543954605795236,3.40280813417443,1.55358594102535,0,"full",0.25,0.8,1
-0.000835229635095224,-2.33890922287641,-1.24916044291241,-16.3059877717497,1.75809465491294,0.52757251716207,3.37402930305515,1.55834560773864,0,"full",0.25,0.8,2
-0.00108629278495588,-2.33259555629327,-1.22865053000344,-9.25458401025318,1.52624207443353,0.429240053367099,3.22661600508576,1.56356229420641,0,"full",0.25,0.8,3
-0.0010554718121382,-2.33450177918897,-1.20588305408805,-9.40158543291867,1.5426096160486,0.438280121868586,3.23871672629487,1.5698627738524,0,"full",0.25,0.8,4
-0.00107253550475166,-2.33726207538986,-1.18315577648733,-8.77285040429379,1.61811152370405,0.472282373953621,3.28852712571726,1.57628424180388,0,"full",0.25,0.8,5
-0.00104465946452389,-2.3348912025678,-1.16317409265871,-10.0150648336887,1.50349171094385,0.422069331444137,3.21387423426529,1.58209900590775,0,"full",0.25,0.8,6
-2.32968962241924e-05,-2.33593275404372,-1.14129912153217,-9.29922465493366,1.52213144203139,0.430557632466083,3.22639751376566,1.59095967843142,0,"full",0.25,0.8,7
-0.00107106241177119,-2.33543922588867,-1.12124957862447,-6.6256640038695,1.5156251502909,0.427265010890458,3.22191149823358,1.59946659332354,0,"full",0.25,0.8,8
-0.00107375878224453,-2.32742470706737,-1.10146345625432,-10.6833293811942,1.55623293561234,0.444770456819372,3.24827313690126,1.60684491517375,0,"full",0.25,0.8,9
-0.000956608168839466,-2.33357923769077,-1.08202645031563,-11.0384251217881,1.48969916917462,0.413227370274635,3.20301165597067,1.6138892672794,0,"full",0.25,0.8,10
-0.00107743650550203,-2.33804246321144,-1.06605386780719,-11.4402576915363,1.58514904675885,0.458840748966909,3.26819007708237,1.62223659752146,0,"full",0.25,0.8,11
-0.00107367287439639,-2.33705775296343,-1.04884909730651,-10.0783652508369,1.5519439709224,0.443768845027591,3.24626727710591,1.63089836052403,0,"full",0.25,0.8,12
-0.00107590060075949,-2.34034478424215,-1.03492360794137,-16.2867503068878,1.66673562842494,0.493489654874623,3.32024803184369,1.64244459731432,0,"full",0.25,0.8,13
-0.00107250576902203,-2.33786080776066,-1.01595544533569,-70.0941526849824,1.57577911983503,0.4542923921194,3.26196700645152,1.64975373878324,0,"full",0.25,0.8,14
-0.0010776698529844,-2.33251750838636,-0.995399027618779,-9.57466387493575,1.48439730369272,0.408873815559593,3.19832937169392,1.65870242397885,0,"full",0.25,0.8,15
-0.00107766593492946,-2.33932866305735,-0.981407593123073,-10.2513348846176,1.62257918854344,0.474594247171809,3.2922929231165,1.66851177141693,0,"full",0.25,0.8,16
-0.00107594220536708,-2.33782404688183,-0.966433126791222,-7.86623958150292,1.56549582568932,0.449540693992856,3.25529258354374,1.67878713758314,0,"full",0.25,0.8,17
-0.00107620248919996,-2.33756983629199,-0.948867689654891,-45.1545986704355,1.55258315893533,0.443618464110893,3.24673686009273,1.68680309670551,0,"full",0.25,0.8,18
-0.00108606329887426,-2.34117568756476,-0.933926101226354,-18.6322275188723,1.65103685662344,0.48596047308332,3.31026176149789,1.69864908866454,0,"full",0.25,0.8,19
-0.000972456632678805,-2.33509143585467,-0.916981690457412,-7.30746209919988,1.5719637804681,0.4515535857424,3.25912247779597,1.70930554864534,0,"full",0.25,0.8,20
-0.00104604640666289,-2.3297564143716,-0.899060416369195,-10.1958019543186,1.46017370576032,0.395214268018577,3.17995019080809,1.71917378485778,0,"full",0.25,0.8,21
-0.000956584400072858,-2.33772786105562,-0.886640830606348,-8.77273977964109,1.56146569108934,0.44671417496513,3.25227042447477,1.72715639658324,0,"full",0.25,0.8,22
-6.27058237894976e-05,-2.33393056229388,-0.869994432546008,-11.5961534115858,1.52268671019659,0.425932872732295,3.22421297615506,1.73863837570212,0,"full",0.25,0.8,23
