"lambdaA","kN","kA","c","mu","sigma","P0","fit","con","model","epsilon","frac","index"
-0.0873411799144058,-2.60994424689022,-1.19922240149194,-1.03408049312236,0.903440322719311,-0.126459918319513,2.56404822488637,1.67478818184432,0,"full",0.25,0.8,19
-0.108147644132868,-2.62567164985683,-1.20557619804085,-0.944031510811425,0.846554861050223,-0.195895045740053,2.48611953486966,1.74274987736956,0,"full",0.25,0.8,20
-0.110162587100804,-2.64728960857735,-1.19918138246049,-0.906310602529465,0.81741698748819,-0.241066742349997,2.43763648422588,1.81136167286543,0,"full",0.25,0.8,21
-0.130527704531985,-2.59136369667039,-1.18459513572745,-0.798867941842204,0.74520106723117,-0.35893173085304,2.3166919220862,1.87458404405988,0,"full",0.25,0.8,22
-0.133804744233272,-2.60742380641509,-1.18148903099608,-0.759285852171818,0.741839632269187,-0.376897278928298,2.2987942351504,1.93407026737689,0,"full",0.25,0.8,23
-0.144592517689997,-2.63572167727039,-1.16390845336401,-0.667248858546739,0.711801293435434,-0.426375793391816,2.25100645162043,1.995753779308,0,"full",0.25,0.8,24
-0.151998066141225,-2.64763249432812,-1.1619079756462,-0.642781678962959,0.702295406324141,-0.445529913917139,2.23227481243228,2.06901196812546,0,"full",0.25,0.8,25
-0.155457051325805,-2.66645332079235,-1.14552867267901,-0.594188172842031,0.690307733660652,-0.472272065761824,2.20687012137492,2.15245968915287,0,"full",0.25,0.8,26
-0.163115943444346,-2.65281942104639,-1.10739756502752,-0.540248135473825,0.665946892282093,-0.534186111362297,2.1504465654925,2.23034360184052,0,"full",0.25,0.8,27
-0.17014638188324,-2.68758703331047,-1.1095719138347,-0.516388509862178,0.659266888435185,-0.550697013181569,2.13519241866194,2.31213520872723,0,"full",0.25,0.8,28
-0.168615607170682,-2.75717102354936,-1.10467516015342,-0.522172401384592,0.6566317824756,-0.554300385009025,2.13083806193835,2.39418497942388,0,"full",0.25,0.8,29
-0.186750120810855,-2.74487838315377,-1.09075801342963,-0.448603447693496,0.639213587863741,-0.607755530433864,2.08511538856061,2.47249271014757,0,"full",0.25,0.8,30
-0.208684160465995,-2.72104184069775,-1.0802884220946,-0.387364871790008,0.621079557645895,-0.668397084562438,2.0345467813184,2.56154701062303,0,"full",0.25,0.8,31
-0.222154363125329,-2.72922597048583,-1.07375646032316,-0.333018712142914,0.614003849749066,-0.695753149537134,2.01316741651335,2.63619143476814,0,"full",0.25,0.8,32
-0.203104730140681,-2.81237588086214,-1.07934976881071,-0.395470358591679,0.623347540937269,-0.654842620134295,2.04398950677513,2.71124271950337,0,"full",0.25,0.8,33
-0.249065275463113,-2.75129099341721,-1.04559280128076,-0.24925925680772,0.597114620380334,-0.763207210464003,1.96101455429657,2.78866308311056,0,"full",0.25,0.8,34
-0.232485678427728,-2.82661130775871,-1.06470772964544,-0.304879977193369,0.604012658900989,-0.727449242404777,1.98613574433312,2.85488279547956,0,"full",0.25,0.8,35
-0.260396152184036,-2.79396290061486,-1.03352832005181,-0.217802504991325,0.590679553577396,-0.78998688771001,1.94067417900694,2.93390021890764,0,"full",0.25,0.8,36
-0.214119003906905,-2.86301647167161,-1.07158417732854,-0.369267335775619,0.609819811012866,-0.694868603216753,2.00834955205517,3.02814659481954,0,"full",0.25,0.8,37
-0.253281917436907,-2.85592457258376,-1.03901370253845,-0.240910612773625,0.590553156366741,-0.780483746068041,1.9451953960152,3.07728660542247,0,"full",0.25,0.8,38
-0.268142982006033,-2.86204474814395,-1.02720376781392,-0.203851350225262,0.583798453577575,-0.813464830476908,1.92092763785444,3.14102371204199,0,"full",0.25,0.8,39
-0.296667153367451,-2.85949063934503,-0.999195918912352,-0.130727752032562,0.572763192751152,-0.871816172196558,1.88074883659142,3.21128011079505,0,"full",0.25,0.8,40
-0.291595296437433,-2.87226374212857,-1.00640348919163,-0.136869359934071,0.577624740491157,-0.854427428409877,1.8954702177094,3.28861602976439,0,"full",0.25,0.8,41
-0.310805167330213,-2.87959346862582,-0.984687656218676,-0.0948451376231902,0.568649239581508,-0.897868236803678,1.86451739872463,3.3513334737728,0,"full",0.25,0.8,42
-0.318441125836021,-2.88925893680176,-0.974882209592872,-0.0873395211076809,0.562665739757168,-0.924878692365535,1.84445196023637,3.41342343113308,0,"full",0.25,0.8,43
-0.32472515462269,-2.86074993831348,-0.972752903275381,-0.0858137426728813,0.563590414366237,-0.930631435415754,1.83791479684444,3.48756886169638,0,"full",0.25,0.8,44
-0.331301377712728,-2.91758017915466,-0.966577860014222,-0.080952558266658,0.562690403050924,-0.943022113295167,1.82832984393191,3.54572092528242,0,"full",0.25,0.8,45
-0.353774207762562,-2.90719548070155,-0.928969008376828,-0.0131773230101224,0.551348881048944,-0.996233829457133,1.7999675519518,3.61344828407672,0,"full",0.25,0.8,46
-0.341708368652785,-2.95058737136557,-0.947059180980974,-0.0551686497352828,0.552180486123378,-0.988295812295836,1.80210664431855,3.67296682173439,0,"full",0.25,0.8,47
-0.390507323301622,-2.92006213122994,-0.876236827511759,0.0555248290958973,0.542372497182801,-1.06655668315133,1.76057638287616,3.75214748757057,0,"full",0.25,0.8,48
-0.373367272166532,-2.96344154947919,-0.900287516082892,0.0228112938638205,0.54695511970377,-1.02968793546501,1.77868514386878,3.8013844475927,0,"full",0.25,0.8,49
-0.376236313682815,-2.96478112992997,-0.909483529390618,-0.0130283119620747,0.546453015718855,-1.0529862756823,1.75996022285167,3.86092421151352,0,"full",0.25,0.8,50
