"lambdaA","kN","kA","c","mu","sigma","P0","fit","con","model","epsilon","frac","index"
0,-2.33185388993467,-1.27475454913776,-11.6888285364502,1.51860137026369,0.425379057188652,3.22112796844866,1.55283160896843,0,"reduced",0.25,0.8,1
0,-2.35468037419246,-1.27188489477499,-12.529927999719,2.6775717433113,0.789452420908851,3.84205127329258,1.41641534919729,0,"reduced",0.25,0.8,2
0,-2.36282121990643,-1.26778846936776,-14.969830076833,16.7519575456481,1.76842257794686,8.16458937030183,1.2896357099417,0,"reduced",0.25,0.8,3
0,-2.36321031308906,-1.26608893780727,-32.2504133400263,20.6287779103719,1.86729531209334,9.2562027091711,1.1955139528734,0,"reduced",0.25,0.8,4
0,-2.38148922850782,-1.2662864861448,-1225.68044008948,26.1220279875608,1.98765810293904,10.7002776804309,1.11126759188038,0,"reduced",0.25,0.8,5
0,-2.41176063736403,-1.26408535304095,-19.3368106575949,15.9749440722339,1.73077641030782,8.03802361897016,1.03695478945923,0,"reduced",0.25,0.8,6
0,-2.44155559797926,-1.25630442524619,-19.7957831744778,15.3750657439747,1.68856335205813,8.00953961083044,0.995428473620313,0,"reduced",0.25,0.8,7
0,-2.52383519645156,-1.25227382648784,-25.4925879882767,18.5996257303103,1.80118039432471,8.80711823877959,0.997147382978809,0,"reduced",0.25,0.8,8
0,-2.5465180241869,-1.25079893529617,-8.88340285301881,14.3591339260639,1.65517542547165,7.70078087234594,1.02517934801642,0,"reduced",0.25,0.8,9
0,-2.56514424974089,-1.24845461252754,-32.9125666032285,20.9087127105161,1.82007672569188,9.82279940537238,1.06640774383456,0,"reduced",0.25,0.8,10
0,-2.57960260869833,-1.24346941427642,-3.76100673892477,13.3327069612903,1.58927287394984,7.55519111506136,1.12746263107052,0,"reduced",0.25,0.8,11
0,-2.59790875862421,-1.21617048666044,-2.7618749436877,8.47420312126857,1.3514964596781,6.01990684561669,1.20019962162614,0,"reduced",0.25,0.8,12
0,-2.61373707289868,-1.19578738593818,-2.21069083365238,13.8495672784355,1.60766600104767,7.72195936253936,1.27755754201967,0,"reduced",0.25,0.8,13
0,-2.649255407469,-1.18888345917396,-2.08051365621321,17.695528921656,1.73594611700667,8.86462844394305,1.37387471972315,0,"reduced",0.25,0.8,14
0,-2.66781938475213,-1.18857075480704,-2.07231527731714,9.18922436142357,1.39803164667826,6.24024585667544,1.4807142977407,0,"reduced",0.25,0.8,15
0,-2.69553938647708,-1.19058169965533,-2.1417945302012,17.5757823388511,1.73886836113255,8.77608505435983,1.58438466641906,0,"reduced",0.25,0.8,16
0,-2.69205751591256,-1.19088265532601,-2.15283909025657,11.3404855210491,1.51451622918817,6.89175316581963,1.68824152310659,0,"reduced",0.25,0.8,17
0,-2.7156707830408,-1.19222299759766,-2.20221326480793,15.1676637814706,1.66886555121715,8.02386226267215,1.78948129862201,0,"reduced",0.25,0.8,18
0,-2.73989182086556,-1.19184679117775,-2.18880946543926,8.3283020816938,1.35829599814445,5.91868412997984,1.89057898683308,0,"reduced",0.25,0.8,19
0,-2.76384790162397,-1.19338237010841,-2.24807242408151,11.0940101566366,1.5126947578544,6.7701564997401,1.98962694582925,0,"reduced",0.25,0.8,20
0,-2.77913601689924,-1.1941470910118,-2.27987333310926,10.6244908700578,1.49304238614587,6.6135602552241,2.09036550981658,0,"reduced",0.25,0.8,21
0,-2.79474929861729,-1.19545044252718,-2.33400926800597,12.7379565849479,1.59097909633023,7.23092206472248,2.18920829238156,0,"reduced",0.25,0.8,22
0,-2.83099020463216,-1.1965594366146,-2.38336526338894,15.6246153280599,1.70027952192163,8.04627383030869,2.28756226630508,0,"reduced",0.25,0.8,23
0,-2.82424408100132,-1.19612775195062,-2.36912714387808,8.59193386756207,1.39046653557449,5.95112699336721,2.38382965878861,0,"reduced",0.25,0.8,24
