"lambdaA","kN","kA","c","mu","sigma","P0","fit","con","model","epsilon","frac","index"
-0.000956558216412159,-2.3355933074034,-1.27471717711767,-9.62455678306604,1.73939803727519,0.519442115349339,3.36216749266655,1.55335580290314,0,"full",0.25,0.8,1
-0.00107063108606485,-2.33080884583488,-1.27458452886185,-7.46935154413445,1.60570628081594,0.463692763541557,3.27815584374624,1.55465149537285,0,"full",0.25,0.8,2
-2.75365426704924e-10,-2.34042929774227,-1.27428818213823,-12.7889054457568,1.77145047093259,0.534384557565372,3.38304007343698,1.55503972468133,0,"full",0.25,0.8,3
-0.00107082242847395,-2.34135069853646,-1.27513676679038,-13.5426228272831,1.71804791771848,0.512139712308485,3.34993812431814,1.555792244606,0,"full",0.25,0.8,4
-0.000957208616726351,-2.34150190406676,-1.27489448987779,-13.0456555338639,2.04575791418791,0.629767896600499,3.53744493675455,1.55793375819022,0,"full",0.25,0.8,5
-0.0010863093736194,-2.34800294640121,-1.27700353748475,-11.4010444499153,1.83590767716762,0.55906321996053,3.42129621093627,1.55907556428664,0,"full",0.25,0.8,6
-1.67275210518402e-09,-2.35652727706547,-1.27486803842709,-9.58977701989931,2.26456188803587,0.69558136130566,3.65035172417648,1.55956000405143,0,"full",0.25,0.8,7
-0.0010464483857989,-2.3581491903769,-1.27534684243605,-12.1360321945659,2.49089947917952,0.752541402538796,3.75840277180609,1.56029653525468,0,"full",0.25,0.8,8
-0.00149618913578466,-2.35635595352178,-1.27782062386493,-13.4759970616678,2.08486534809104,0.643243793891235,3.55883311841075,1.562730506475,0,"full",0.25,0.8,9
-0.00116015937326045,-2.36118945173741,-1.277977302619,-8.42685346288819,2.42217939188035,0.737343678064405,3.7267571907602,1.56481229449723,0,"full",0.25,0.8,10
-0.00167464420401821,-2.36038097835145,-1.27860025694937,-7.92593764627952,2.24964362201278,0.691449352001424,3.64299859281778,1.56592456806931,0,"full",0.25,0.8,11
-0.00215378679202471,-2.35873023962931,-1.28027621443888,-9.58632345771269,2.05930142680726,0.635328336179647,3.54538935282551,1.56727657759366,0,"full",0.25,0.8,12
-0.00243140953448874,-2.35975673752888,-1.2808605132837,-7.78439277558371,2.07544632013703,0.640306886133317,3.55391642178419,1.57074653185876,0,"full",0.25,0.8,13
-0.00215378713116059,-2.36079205066791,-1.28040768099829,-11.6488658965605,2.26454988029622,0.692877072616837,3.64934985414275,1.57297110951961,0,"full",0.25,0.8,14
-0.00370353203584555,-2.35980078665891,-1.283741965368,-9.55250499737994,1.96325186201888,0.604434344497632,3.49370193601754,1.5736461363769,0,"full",0.25,0.8,15
-0.00370347698555613,-2.35956068756526,-1.28409805201995,-15.5736226156216,1.90053961469108,0.583162017424065,3.45891766526824,1.57517341239495,0,"full",0.25,0.8,16
-0.00452358619180737,-2.35752423402361,-1.2863160367382,-10.4458576931994,1.77988013542291,0.53946963511545,3.38936700596766,1.5773209003538,0,"full",0.25,0.8,17
-0.00477051936145537,-2.3590695751065,-1.2867152965197,-7.66816796850141,1.7969658952927,0.545897644876514,3.39947343205621,1.57965577372242,0,"full",0.25,0.8,18
-0.0048898634597606,-2.36311800465686,-1.2874431535657,-8.19596369829078,1.88308218784326,0.577189543767123,3.44917545549973,1.58263429735943,0,"full",0.25,0.8,19
-0.00545286825434902,-2.35966749750261,-1.28893349279675,-12.3559028338087,1.77496356675398,0.537013522006376,3.38612122480238,1.58244914636332,0,"full",0.25,0.8,20
-0.00603399763913523,-2.35890698522294,-1.28982249947938,-7.44940897032384,1.69546159299014,0.506344276428885,3.33839009965237,1.585047315199,0,"full",0.25,0.8,21
-0.00666303413343182,-2.35674127031474,-1.2920600219106,-12.1729752301641,1.57489260173641,0.454820693550945,3.26179257886321,1.58544921380566,0,"full",0.25,0.8,22
-0.00651569222250965,-2.35946867867505,-1.29186305267911,-9.62431172630247,1.65031546914839,0.48797689558229,3.31040236538009,1.58722074770241,0,"full",0.25,0.8,23
-0.00719919460310398,-2.35801888346428,-1.29334847026725,-8.70144195057335,1.57368927648845,0.454564514271909,3.26106975971696,1.58884579883251,0,"full",0.25,0.8,24
-0.00731691905915341,-2.3547587586841,-1.29339261313064,-8.90985855661133,1.54285034008449,0.440387435841566,3.24042179801459,1.59140986134314,0,"full",0.25,0.8,25
-0.00731880402817293,-2.35642463671939,-1.29319350589611,-8.83430222433401,1.49870112756234,0.419441092533136,3.21037672813247,1.59382853982136,0,"full",0.25,0.8,26
-0.00729726796532544,-2.36233629784425,-1.29478176758415,-9.10576222029204,1.65928200964495,0.489485878558451,3.31533610942652,1.59710277842489,0,"full",0.25,0.8,27
-0.00732512802427589,-2.35624153303734,-1.29410193149425,-11.3914308071976,1.44364801370865,0.3918395256674,3.17192206184216,1.59902848146717,0,"full",0.25,0.8,28
-0.00933314517572416,-2.35515051949039,-1.2981128348297,-7.67426303863641,1.44442574010973,0.391401377380321,3.1715054868979,1.60124653529042,0,"full",0.25,0.8,29
-0.00973238340181682,-2.35508291940865,-1.30007260533933,-8.57004085616498,1.41695428879195,0.377636938860269,3.15202674157197,1.60283458127093,0,"full",0.25,0.8,30
-0.00936480729241463,-2.36127257700652,-1.30116348577134,-7.67553884588327,1.53036628121201,0.43482964789487,3.23231650493823,1.60646601940325,0,"full",0.25,0.8,31
-0.0094489316803353,-2.35165947818776,-1.30033567024785,-9.15736263693338,1.42173495426762,0.380813655168958,3.15603483830414,1.60640375773633,0,"full",0.25,0.8,32
-0.00933039358123525,-2.36232733651219,-1.29945103684175,-10.0400592499876,1.53038087309751,0.43470653100142,3.23218433773617,1.60834333247787,0,"full",0.25,0.8,33
-0.00987252606825815,-2.35620991816947,-1.3017764681255,-13.1354241421742,1.40852282512253,0.374386377459264,3.14683849098733,1.60901391707393,0,"full",0.25,0.8,34
-0.0109356228793135,-2.35607533726837,-1.30323082742265,-8.19199680508098,1.38092678402525,0.358612593314924,3.12569933438703,1.61069896103994,0,"full",0.25,0.8,35
-0.0109372313357054,-2.35832912018404,-1.30452799160963,-7.20132017881656,1.39373713005892,0.365465420421135,3.13540259790952,1.6145090178642,0,"full",0.25,0.8,36
-0.010935923183677,-2.3620136565801,-1.30416938005392,-9.46587853111475,1.45088573833661,0.396284145512413,3.17740703592102,1.61546712252553,0,"full",0.25,0.8,37
