"lambdaA","kN","kA","c","mu","sigma","P0","fit","con","model","epsilon","frac","index"
-0.246058904713402,-2.27021829324089,-0.977552560699774,-11.7223198513704,0.61347029712235,-0.706469722119426,2.01428146212824,2.7031308197483,0,"full",0.25,0.8,1
-0.24131895222169,-2.20864376665874,-0.985637330703747,-62.145015449167,0.617268466313586,-0.694933178727092,2.02266006078912,2.6592626041258,0,"full",0.25,0.8,2
-0.235938644822909,-2.23057482388564,-0.995188406733924,-8.04177105599705,0.618359600381245,-0.688930019627307,2.02763941677331,2.62394436134361,0,"full",0.25,0.8,3
-0.224761706894783,-2.27672190743801,-1.01068578878362,-6.90324230417562,0.624194387702781,-0.65681087322725,2.05472865872607,2.58826702586909,0,"full",0.25,0.8,4
-0.218466586282379,-2.2825166139922,-1.01570877849651,-5.37721397785242,0.625456759586034,-0.647641461657707,2.06275870561481,2.56492823852459,0,"full",0.25,0.8,5
-0.217322355548745,-2.25474266481726,-1.01107920803762,-6.01768265339438,0.615468360959422,-0.669727345742199,2.03786448118595,2.53481086541105,0,"full",0.25,0.8,6
-0.207859376864742,-2.28478954558045,-1.02062825563666,-8.57351308816416,0.621829911606372,-0.647333766464607,2.05838126175957,2.49212970427239,0,"full",0.25,0.8,7
-0.197299523872052,-2.30346361204526,-1.04031245780857,-6.7654946890052,0.630174146716923,-0.60968108265861,2.09188360754824,2.47767483196011,0,"full",0.25,0.8,8
-0.201081145094694,-2.2862875430903,-1.03508989779642,-11.7477253332038,0.616537746123331,-0.651469874290636,2.05049520669948,2.43319220937768,0,"full",0.25,0.8,9
-0.194755983152299,-2.28581075819833,-1.03846735674246,-42.6745216474979,0.616382774347107,-0.644225130111785,2.05523656271601,2.4057340125652,0,"full",0.25,0.8,10
-0.179594553544214,-2.29102296287862,-1.04647287942927,-7.4317225723816,0.62784684375042,-0.5957049353791,2.09890289591899,2.38076333727416,0,"full",0.25,0.8,11
-0.152031350930159,-2.30598482165589,-1.09908917452666,-8.7478115749301,0.68213268236496,-0.420072543190958,2.26560380415835,2.35213685809106,0,"full",0.25,0.8,12
-0.156322882155862,-2.30190722739754,-1.09629404814627,-10.1569094699715,0.659960280856953,-0.480927295474741,2.20575958304527,2.3117039445597,0,"full",0.25,0.8,13
-0.153742583669528,-2.30125048177001,-1.09163879757218,-18.0825647279337,0.651074258328632,-0.498476961178259,2.18627286771324,2.28245725097543,0,"full",0.25,0.8,14
-0.14297004366016,-2.30518786981444,-1.10898165553174,-20.8487961803982,0.668936529387452,-0.444311954057958,2.2384001418531,2.2597545399823,0,"full",0.25,0.8,15
-0.155958045402047,-2.2977492350692,-1.09041702050179,-7.54498484562783,0.62495623967821,-0.561391191318095,2.12045209574341,2.22471114944718,0,"full",0.25,0.8,16
-0.121852501714036,-2.31209090545278,-1.13084371718015,-8.7796421270726,0.708973320137333,-0.332421387487696,2.34699010444751,2.20056590193419,0,"full",0.25,0.8,17
-0.105988662716446,-2.31950424382929,-1.13992722256286,-6.63569157291244,0.759382496766088,-0.21565597808824,2.4634422464352,2.16952633258001,0,"full",0.25,0.8,18
-0.14704547006002,-2.29823951845382,-1.10372903425115,-8.3410221127513,0.616247367158936,-0.570602242937393,2.1062709054289,2.14009695721008,0,"full",0.25,0.8,19
-0.103425186334948,-2.31472278700992,-1.1507202292383,-7.20138524284397,0.752662706741891,-0.238937354668844,2.43945511225733,2.11146637805015,0,"full",0.25,0.8,20
