lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.517018355,-3.200598692,-2.127336949,-18.73954346,0.919988491,-0.777008216,2.223911245,2.88079712,0,full,1,0.5,49
-0.521125254,-3.187519609,-2.1152691,-11.45192047,0.880996807,-0.831828446,2.149381855,2.893076165,0,full,1,0.5,50
-0.422045257,-2.671146621,-2.076590789,-12.11981001,0.759687306,-0.936021835,2.028466109,4.962832662,0,full,1,0.5,51
-0.42407997,-2.669297735,-2.076174701,-5.565175651,0.758940633,-0.937715212,2.027000053,4.960169839,0,full,1,0.5,52
-0.520610509,-2.738768461,-2.148804755,-11.82749666,0.930605942,-0.778972098,2.251772342,3.302242819,0,full,1,0.5,53
-0.51910636,-2.934912591,-2.124936736,-7.027953039,0.882048159,-0.833492815,2.159642896,3.089848243,0,full,1,0.5,54
-0.554982025,-3.281781914,-2.205675798,-6.054198906,1.103928459,-0.623434938,2.538035633,2.878807911,0,full,1,0.5,55
-0.520776159,-2.713306426,-2.14761117,-7.452370878,0.925853034,-0.785005242,2.243134871,3.330312548,0,full,1,0.5,56
-0.51884856,-3.020109531,-2.105809974,-10.43688682,0.842409086,-0.886500289,2.08351035,2.999838957,0,full,1,0.5,57
-0.440378727,-2.705918211,-2.094111128,-11.55460002,0.806707451,-0.874124628,2.096757984,4.434999808,0,full,1,0.5,58
-0.52458201,-2.989898535,-2.186754592,-7.254927257,1.094978586,-0.611513278,2.532902788,2.869077741,0,full,1,0.5,59
-0.548023859,-3.261867165,-2.202008287,-7.927573443,1.103555371,-0.620444205,2.539159162,2.875029672,0,full,1,0.5,60
-0.406516568,-2.634736014,-2.065211848,-6.010323093,0.74049749,-0.961781021,2.003318092,5.994671216,0,full,1,0.5,61
-0.518896983,-2.65802943,-2.129727525,-13.19891709,0.865873115,-0.86523739,2.135219361,3.597992298,0,full,1,0.5,62
-0.512379649,-2.603366103,-2.109741798,-8.165483222,0.814249235,-0.941010095,2.043010339,3.958925392,0,full,1,0.5,63
-0.432470385,-2.686350231,-2.085568388,-9.233394771,0.781694452,-0.907349688,2.058993221,4.68864071,0,full,1,0.5,64
-0.519686573,-2.82486603,-2.137733859,-6.874497507,0.909843599,-0.800762583,2.212142824,3.204491185,0,full,1,0.5,65
-0.517074417,-2.987395121,-2.118319352,-10.66473054,0.870720029,-0.847438014,2.13791265,3.037032232,0,full,1,0.5,66
-0.413985947,-2.618944754,-2.070618032,-8.470065552,0.740224174,-0.97447326,1.993669876,5.883745323,0,full,1,0.5,67
-0.406969829,-2.6224448,-2.065861471,-8.047280258,0.740102684,-0.96453945,2.000794596,6.289194927,0,full,1,0.5,68
-0.527065634,-3.004758427,-2.190326125,-7.111754028,1.102259841,-0.608307229,2.544472331,2.868955796,0,full,1,0.5,69
-0.515323378,-2.961030934,-2.113287746,-7.040492659,0.858152369,-0.863185124,2.116100383,3.061353736,0,full,1,0.5,70
-0.520113887,-2.765637679,-2.144967302,-8.593859082,0.925161475,-0.783979587,2.24091051,3.270046095,0,full,1,0.5,71
-0.428306945,-2.646496468,-2.079700772,-19.10281789,0.752843693,-0.956772251,2.009200129,5.03226565,0,full,1,0.5,72
-0.59194831,-3.157940851,-2.262678437,-7.493713143,1.186284932,-0.553062492,2.671527424,2.880838844,0,full,1,0.5,73
-0.518209394,-3.253840992,-2.16538302,-8.238295802,1.025985516,-0.668397112,2.41608344,2.875248735,0,full,1,0.5,74
-0.420360063,-2.636830472,-2.063496979,-9.955261072,0.74035085,-0.969652388,1.987997312,5.078912642,0,full,1,0.5,75
-0.518486871,-3.190492241,-2.121780682,-8.152550576,0.899789605,-0.803928369,2.186783375,2.887293265,0,full,1,0.5,76
-0.519871628,-2.791019965,-2.143795446,-11.80302789,0.924101348,-0.784422812,2.238572753,3.241731162,0,full,1,0.5,77
-0.518301089,-2.681535172,-2.143555768,-9.77035172,0.911699209,-0.801230331,2.2196316,3.417478382,0,full,1,0.5,78
-0.519593641,-2.63796444,-2.129991424,-9.68071795,0.865141517,-0.867308247,2.133599074,3.639104979,0,full,1,0.5,79
-0.518671827,-2.700561004,-2.143310414,-8.108306855,0.909997572,-0.803842193,2.216478597,3.423987865,0,full,1,0.5,80
-0.517175501,-2.942537472,-2.11048801,-6.857009241,0.85060381,-0.876738579,2.100287425,3.079840507,0,full,1,0.5,81
-0.52250285,-3.137914957,-2.185407852,-7.771694928,1.095951757,-0.611618201,2.534818669,2.868117969,0,full,1,0.5,82
-0.435096208,-2.696585487,-2.088710323,-7.265294939,0.792708274,-0.891422274,2.076470995,4.583827934,0,full,1,0.5,83
-0.416685603,-2.584933791,-2.070123418,-34.27020125,0.738977379,-0.9796628,1.9876825,5.917029719,0,full,1,0.5,84
-0.528138666,-3.146813912,-2.193737117,-7.646903155,1.106696955,-0.60246278,2.552238381,2.86914434,0,full,1,0.5,85
-0.518771524,-3.262438873,-2.17627241,-11.4611004,1.071028967,-0.628436766,2.49296574,2.872951655,0,full,1,0.5,86
-0.52098941,-2.736675387,-2.15727332,-11.45159975,0.956148301,-0.750232038,2.298066114,3.308943128,0,full,1,0.5,87
-0.517664962,-2.927080448,-2.124406149,-7.276757625,0.864928248,-0.856771388,2.127469779,3.093123081,0,full,1,0.5,88
-0.550884728,-3.077415084,-2.205579931,-7.409598248,1.103725154,-0.61496385,2.539901607,2.875396889,0,full,1,0.5,89
-0.515977406,-3.024786461,-2.099683387,-9.188584088,0.832901186,-0.900727507,2.065231519,2.997021713,0,full,1,0.5,90
-0.476492894,-2.660293142,-2.108224692,-10.23154975,0.81746961,-0.896899249,2.081956585,4.112441515,0,full,1,0.5,91
-0.412311639,-2.623788551,-2.068416508,-9.805463421,0.739124008,-0.973621927,1.992838341,5.765264725,0,full,1,0.5,92
-0.41178662,-2.638421402,-2.067674168,-6.504942417,0.739259085,-0.972259565,1.994085162,5.326655148,0,full,1,0.5,93
-0.519031331,-3.268250735,-2.167103965,-9.510372516,1.04087923,-0.653677634,2.439820308,2.868222214,0,full,1,0.5,94
-0.400209556,-2.700591625,-2.067553335,-7.119987712,0.75226205,-0.924925525,2.036848562,5.19404741,0,full,1,0.5,95
-0.430557863,-2.678820218,-2.083005352,-8.065282958,0.774205927,-0.918922519,2.046788216,4.763965181,0,full,1,0.5,96
-0.516498213,-3.016365178,-2.103953766,-6.931155615,0.841146143,-0.888622578,2.081263538,3.002288103,0,full,1,0.5,97
-0.520793155,-2.711514595,-2.149915017,-15.3071174,0.928711213,-0.781876703,2.248347832,3.34922208,0,full,1,0.5,98
-0.571023739,-3.116626083,-2.240445911,-7.112409561,1.167200465,-0.562938713,2.644257812,2.879617883,0,full,1,0.5,99
-0.517907014,-2.939986668,-2.126637067,-8.030657438,0.888687372,-0.824576941,2.171882838,3.085133418,0,full,1,0.5,100
-0.520684454,-2.950577447,-2.113861333,-5.773125999,0.856143653,-0.868529624,2.110610853,3.07076974,0,full,1,0.5,101
-0.516396653,-3.003055984,-2.106768403,-13.74730476,0.845997836,-0.881776413,2.09067465,3.014302626,0,full,1,0.5,102
-0.52061079,-2.722288349,-2.148723686,-13.10947974,0.930463886,-0.779326175,2.251421123,3.320433904,0,full,1,0.5,103
-0.515455382,-3.104556862,-2.100150043,-8.243551284,0.839446072,-0.888306656,2.076988113,2.927725201,0,full,1,0.5,104
-0.521263659,-2.762645653,-2.165457568,-9.335144932,0.982755527,-0.721151516,2.345137096,3.284070959,0,full,1,0.5,105
-0.521079941,-2.664584833,-2.150055283,-25.77508917,0.904492581,-0.812771922,2.204885361,3.432562216,0,full,1,0.5,106
-0.517511654,-3.213713347,-2.136521469,-16.19782852,0.949811831,-0.741827337,2.277347803,2.878270649,0,full,1,0.5,107
-0.520619262,-2.661280036,-2.140931951,-7.561391705,0.899790549,-0.819273249,2.196715958,3.464589816,0,full,1,0.5,108
-0.516355492,-3.172849489,-2.117617151,-12.54506728,0.883505389,-0.825011319,2.159080702,2.891650234,0,full,1,0.5,109
-0.521304418,-2.630481011,-2.134942935,-5.84355578,0.884292756,-0.83982705,2.167841332,3.500931747,0,full,1,0.5,110
-0.519106352,-2.856610264,-2.141707434,-8.873290542,0.915749802,-0.79449092,2.224398646,3.175393662,0,full,1,0.5,111
-0.519070012,-3.214777844,-2.133095634,-6.874680287,0.933022297,-0.761021081,2.247402917,2.882408897,0,full,1,0.5,112
-0.51764925,-2.952581444,-2.119743471,-11.50087886,0.872826454,-0.845039796,2.141855875,3.068497045,0,full,1,0.5,113
-0.517468889,-3.127683615,-2.096357105,-6.749498699,0.833731614,-0.898059473,2.063793395,2.908683842,0,full,1,0.5,114
-0.519027883,-2.939165051,-2.125096759,-6.353001517,0.878297776,-0.839774919,2.153901335,3.088321866,0,full,1,0.5,115
-0.51959427,-2.658960729,-2.1316366,-9.399140383,0.871785161,-0.857163933,2.145617458,3.560937849,0,full,1,0.5,116
-0.51831001,-3.039445738,-2.1234976,-5.545744612,0.886196564,-0.82607423,2.1668715,3.003315522,0,full,1,0.5,117
-0.518083264,-3.258037988,-2.163311951,-7.390040418,1.031548159,-0.661462012,2.423637163,2.870889629,0,full,1,0.5,118
-0.454056037,-2.707577137,-2.103513623,-10.41885803,0.822578655,-0.862623736,2.113667805,4.170009716,0,full,1,0.5,119
-0.414002987,-2.616731229,-2.068590485,-12.19011403,0.736973544,-0.979757818,1.987349423,5.80381961,0,full,1,0.5,120
-0.445969158,-2.716971211,-2.09894632,-5.878304483,0.821553043,-0.855886106,2.119120532,4.267251965,0,full,1,0.5,121
-0.516355446,-3.080955483,-2.114825897,-9.058107394,0.860363343,-0.861693425,2.119402015,2.958492326,0,full,1,0.5,122
-0.617734678,-3.235232687,-2.304740436,-7.557433849,1.250851482,-0.508679465,2.772019285,2.885138765,0,full,1,0.5,123
-0.523590188,-3.079463188,-2.191775012,-10.51997905,1.101016348,-0.60818972,2.543130036,2.868494622,0,full,1,0.5,124
-0.412777179,-2.613511752,-2.068522134,-11.43114286,0.738762643,-0.975423742,1.991249654,6.045835827,0,full,1,0.5,125
-0.414907421,-2.639659302,-2.070311925,-16.76661598,0.743284562,-0.965315469,2.000467432,5.23757182,0,full,1,0.5,126
-0.438921531,-2.717622015,-2.096094025,-20.22676838,0.814114933,-0.861186801,2.112141597,4.411349499,0,full,1,0.5,127
-0.520789768,-2.708180598,-2.149811854,-30.56139565,0.932793585,-0.77698216,2.255784617,3.340755407,0,full,1,0.5,128
-0.457724778,-2.68423495,-2.098784378,-6.402825155,0.819866435,-0.871959193,2.104376633,4.262200187,0,full,1,0.5,129
-0.519429217,-2.942188924,-2.146706392,-6.902928196,0.952747638,-0.74635187,2.287226977,3.095965183,0,full,1,0.5,130
-0.518166591,-2.919600766,-2.121365247,-76.49821037,0.873360564,-0.845317924,2.143347816,3.099759852,0,full,1,0.5,131
-0.59024712,-3.168598224,-2.246869508,-10.53746189,1.144758338,-0.592237546,2.602588676,2.880620075,0,full,1,0.5,132
-0.516919569,-2.958264149,-2.112603343,-10.44618937,0.855737498,-0.868960575,2.109858825,3.058620344,0,full,1,0.5,133
-0.412754369,-2.694722347,-2.071542985,-15.0257521,0.753884367,-0.938246599,2.025471233,5.095224467,0,full,1,0.5,134
-0.521389816,-2.730835204,-2.154476387,-7.026079763,0.952053168,-0.753803352,2.289622174,3.30830627,0,full,1,0.5,135
-0.520903962,-2.647791453,-2.125673422,-5.479879057,0.856726206,-0.879132352,2.117683876,3.62777567,0,full,1,0.5,136
-0.516850009,-3.201781563,-2.12949503,-10.62884536,0.923346621,-0.773257032,2.230649207,2.880717814,0,full,1,0.5,137
-0.415829674,-2.577331934,-2.069025496,-14.21072812,0.736182835,-0.983595895,1.983978978,6.530600503,0,full,1,0.5,138
-0.415761622,-2.593988827,-2.069560863,-9.96471873,0.739112677,-0.978217453,1.988874594,6.014765591,0,full,1,0.5,139
-0.515719248,-3.04891161,-2.099108561,-24.56450768,0.82741503,-0.908577227,2.05440567,2.975446295,0,full,1,0.5,140
-0.516972269,-2.993371819,-2.108740385,-6.581599381,0.849366787,-0.877446019,2.097506453,3.02656635,0,full,1,0.5,141
-0.517551444,-2.960997886,-2.123348472,-9.798381091,0.882282677,-0.832218955,2.159612056,3.063803549,0,full,1,0.5,142
-0.520610489,-2.646072557,-2.133735185,-6.680490907,0.880069812,-0.845569525,2.160134719,3.519013457,0,full,1,0.5,143
-0.410831483,-2.619036367,-2.068543493,-7.038049938,0.739845914,-0.970574173,1.996366799,6.104295214,0,full,1,0.5,144
-0.51834419,-2.895315385,-2.12541164,-10.19989679,0.8794835,-0.838533944,2.15584079,3.126582468,0,full,1,0.5,145
-0.414908076,-2.592542183,-2.068386456,-38.01439713,0.734371269,-0.985657126,1.982068617,6.213641532,0,full,1,0.5,146
-0.520336141,-2.918279806,-2.142415321,-9.902869789,0.924460837,-0.781317976,2.238481712,3.115667747,0,full,1,0.5,147
