lambdaA,kN,kA,c,mu,sigma,P0,fit,con,model,epsilon,frac,index
-0.406288513,-2.620353664,-2.019183075,-7.257916206,0.744598586,-0.962421526,2.002909919,5.16223024,0,full,1,0.5,49
-0.524814595,-2.899060612,-3.203232265,-7.261391661,0.742753773,-0.971843265,1.997965385,6.013690423,0,full,1,0.5,50
-0.349143124,-2.500431107,-1.775993816,-6.613319003,0.747222364,-0.958560218,2.005003977,4.833890096,0,full,1,0.5,51
-0.38076729,-2.537251053,-1.905837733,-24.18635454,0.743878957,-0.970550341,1.995135241,5.034252747,0,full,1,0.5,52
-0.51437699,-2.839294152,-2.988240391,-7.447044031,0.739562575,-0.979086681,1.990429314,5.925106853,0,full,1,0.5,53
-0.337425592,-2.478441047,-1.740928571,-7.08065738,0.74747492,-0.957611576,2.005592701,4.764915547,0,full,1,0.5,54
-0.535457081,-2.88625198,-3.395667232,-7.089340097,0.738756671,-0.981544534,1.98875613,6.080511695,0,full,1,0.5,55
-0.446214077,-2.690912149,-2.230764936,-7.297159375,0.742186868,-0.972136781,1.995072199,5.388183995,0,full,1,0.5,56
-0.528645402,-2.874070472,-3.262947456,-9.727947281,0.739125756,-0.980476355,1.989546754,6.038568227,0,full,1,0.5,57
-0.417592878,-2.639810708,-2.079078035,-30.4669872,0.743395425,-0.968902414,1.997372896,5.210484803,0,full,1,0.5,58
-0.366435754,-2.469805775,-1.828060393,-7.576386158,0.744609669,-0.970540691,1.994704813,4.917145171,0,full,1,0.5,59
-0.467595802,-2.736359217,-2.387816442,-9.24861585,0.743530058,-0.969749917,1.997685206,5.536325751,0,full,1,0.5,60
-0.397488924,-2.597359678,-1.978297047,-18.10060041,0.74468995,-0.963912407,2.001386382,5.115867848,0,full,1,0.5,61
-0.471674744,-2.753722459,-2.466064437,-6.530815961,0.741114068,-0.974241419,1.993848176,5.613658529,0,full,1,0.5,62
-0.455115117,-2.712043271,-2.290428546,-7.238419071,0.744711239,-0.965810363,2.000986629,5.445106529,0,full,1,0.5,63
-0.477194837,-2.748467622,-2.475538942,-7.036403691,0.741119512,-0.974763386,1.993367695,5.612363401,0,full,1,0.5,64
-0.385708274,-2.577508872,-1.920039655,-17.70709328,0.745396116,-0.963411031,2.001574733,5.043502421,0,full,1,0.5,65
-0.418138075,-2.640494152,-2.071510462,-10.01013169,0.743897702,-0.96751886,1.998552924,5.206110845,0,full,1,0.5,66
-0.519901209,-2.853144487,-3.032071316,-5.154372924,0.750629686,-0.961797562,2.009796264,5.956776209,0,full,1,0.5,67
-0.516723203,-2.858002534,-3.022725332,-6.141168965,0.743261343,-0.970385533,1.998395255,5.943038584,0,full,1,0.5,68
-0.531647107,-2.883531122,-3.195376831,-27.84463696,0.740943031,-0.976098574,1.993505635,6.058406721,0,full,1,0.5,69
-0.462343958,-2.727749761,-2.351508151,-10.64219858,0.742905436,-0.970321035,1.997035206,5.503801144,0,full,1,0.5,70
-0.484817842,-2.911383591,-2.640373562,-9.489261269,0.742833025,-0.961511175,2.005335894,5.744959413,0,full,1,0.5,71
-0.51744752,-2.839353975,-2.917780014,-7.569423469,0.756266332,-0.950559511,2.017104582,5.88382998,0,full,1,0.5,72
-0.440063483,-2.651932929,-2.15246362,-9.361152996,0.744243262,-0.976336689,1.991360258,5.297898901,0,full,1,0.5,73
-0.297416845,-2.404900662,-1.624237174,-6.081344135,0.755215602,-0.937498051,2.023178469,4.530461238,0,full,1,0.5,74
-0.504425705,-2.790012613,-2.736049092,-6.928149165,0.739299606,-0.983202638,1.986454742,5.791687551,0,full,1,0.5,75
-0.512281346,-2.868393334,-2.986405241,-23.8442521,0.741228424,-0.973861405,1.995077255,5.927478008,0,full,1,0.5,76
-0.399049518,-2.518841636,-1.95613414,-7.430372502,0.741741702,-0.977893157,1.988178848,5.093747302,0,full,1,0.5,77
-0.525815961,-2.867892251,-3.199126925,-8.096002427,0.741950781,-0.97518781,1.99426339,6.008054548,0,full,1,0.5,78
-0.514215864,-2.782367034,-2.776203864,-6.823282105,0.736412354,-1.002898811,1.96940751,5.837112166,0,full,1,0.5,79
-0.516081663,-2.836189269,-2.93006159,-5.468969762,0.746838889,-0.965601873,2.00313453,5.897087467,0,full,1,0.5,80
-0.495278223,-2.787740167,-2.660672565,-7.684273659,0.740862694,-0.975724391,1.992891487,5.741334831,0,full,1,0.5,81
-0.533814061,-2.891148441,-3.416155207,-7.263228088,0.739883826,-0.977434015,1.992371974,6.077897656,0,full,1,0.5,82
-0.437146517,-2.740694053,-2.193071369,-13.57356345,0.745122777,-0.960764149,2.005073696,5.342481968,0,full,1,0.5,83
-0.537379117,-2.896297419,-3.467216448,-4.874572645,0.744392534,-0.970415567,1.999176226,6.105106744,0,full,1,0.5,84
-0.483119758,-2.907892893,-2.781591893,-9.917311578,0.746548826,-0.936146961,2.028065332,5.855009141,0,full,1,0.5,85
-0.376881968,-2.416402112,-1.849287433,-42.94319591,0.742726238,-0.981892736,1.984809623,4.950485025,0,full,1,0.5,86
-0.486556328,-2.774828113,-2.567151431,-10.86022778,0.741267761,-0.974338639,1.993918258,5.67829697,0,full,1,0.5,87
-0.396625402,-2.57785815,-1.960009123,-8.672763941,0.744639148,-0.96702393,1.998594314,5.093231517,0,full,1,0.5,88
-0.515423503,-2.865564428,-2.983484258,-10.57825394,0.740502045,-0.974972786,1.994021602,5.91732563,0,full,1,0.5,89
-0.397488922,-2.527552944,-1.951146255,-7.695797835,0.743065794,-0.97479539,1.991638262,5.084109163,0,full,1,0.5,90
-0.51537965,-2.836846623,-2.963124389,-9.191883679,0.742078916,-0.974661356,1.994415401,5.90821371,0,full,1,0.5,91
-0.365521292,-2.484058029,-1.826442498,-7.023095868,0.745190398,-0.967890059,1.996932377,4.916272819,0,full,1,0.5,92
-0.370968448,-2.558858058,-1.868051319,-8.555549198,0.747502275,-0.95555738,2.008343799,4.97941001,0,full,1,0.5,93
-0.497667303,-2.792206554,-2.611693493,-7.369477673,0.764275727,-0.937071419,2.029884179,5.708651778,0,full,1,0.5,94
-0.515565525,-2.832031681,-2.882517441,-5.912812883,0.754624247,-0.95343997,2.014373379,5.870111792,0,full,1,0.5,95
-0.325600519,-2.441848548,-1.699919343,-7.934668394,0.74884592,-0.955741415,2.006983413,4.682061961,0,full,1,0.5,96
-0.512512651,-2.827609864,-2.864917982,-8.363410852,0.739852953,-0.978215681,1.991070305,5.884173314,0,full,1,0.5,97
-0.228286676,-2.305137288,-1.488937187,-13.77073719,0.773991068,-0.890430127,2.066637758,4.428121339,0,full,1,0.5,98
-0.503768587,-2.824783032,-2.710226564,-11.11235247,0.771658495,-0.921601578,2.046051959,5.777020072,0,full,1,0.5,99
-0.284877238,-2.393133015,-1.601846762,-8.376916915,0.7588752,-0.92730175,2.032437489,4.492795428,0,full,1,0.5,100
-0.485584283,-2.760996957,-2.570934443,-9.986373281,0.739635694,-0.982611949,1.986520689,5.69610505,0,full,1,0.5,101
-0.485205017,-2.755842264,-2.533323996,-6.461897083,0.740128674,-0.979882946,1.989021556,5.660354004,0,full,1,0.5,102
-0.388736139,-2.516274109,-1.916322609,-6.167251982,0.7431925,-0.974172098,1.992065633,5.04656683,0,full,1,0.5,103
-0.366003059,-2.491895645,-1.831962455,-8.387018045,0.745033318,-0.967667537,1.997232378,4.922010481,0,full,1,0.5,104
-0.521516499,-2.91443326,-3.226098821,-14.88623822,0.754834952,-0.938362127,2.027827986,6.030578248,0,full,1,0.5,105
-0.343459899,-2.405133841,-1.742640996,-13.14026261,0.745545809,-0.969889201,1.994654612,4.768648831,0,full,1,0.5,106
-0.409777748,-2.611686404,-2.02127035,-6.099223911,0.743301122,-0.969144676,1.996977188,5.161748814,0,full,1,0.5,107
